report,label,time_normalized_rounded,accounting_system-under-evaluation,ad_system-under-evaluation,cart_system-under-evaluation,checkout_system-under-evaluation,currency_system-under-evaluation,elasticsearch_system-under-evaluation,email_system-under-evaluation,flagd_system-under-evaluation,fraud-detection_system-under-evaluation,frontend_system-under-evaluation,frontend-proxy_system-under-evaluation,grafana_system-under-evaluation,image-provider_system-under-evaluation,jaeger-collector_system-under-evaluation,jaeger-query_system-under-evaluation,kafka_system-under-evaluation,otel-collector_system-under-evaluation,payment_system-under-evaluation,product-catalog_system-under-evaluation,prometheus_system-under-evaluation,quote_system-under-evaluation,recommendation_system-under-evaluation,shipping_system-under-evaluation,valkey-cart_system-under-evaluation
report_2025-07-17_04-15-12.yaml,50% Persistence,2430.0,1404914.0,176443585.0,442915208.0,174422.0,140.0,44158054.0,210.0,59648297.0,1907578.0,2242895033.0,2537385681.0,349860.0,140.0,10552908383.0,565608.0,3263238.0,2331734021.0,324078.0,1463164588.0,3294543.0,140.0,232325183.0,210.0,36616665.0
report_2025-07-17_04-15-12.yaml,50% Persistence,2460.0,1415297.0,178135062.0,446545932.0,178075.0,140.0,44836643.0,210.0,60634123.0,1947580.0,2282538080.0,2567482742.0,354036.0,140.0,10701486838.0,573822.0,3299758.0,2358592592.0,324078.0,1480296997.0,3322760.0,140.0,235195596.0,210.0,37086176.0
report_2025-07-17_04-15-12.yaml,50% Persistence,2490.0,1427439.0,180629292.0,453373003.0,178711.0,140.0,45430188.0,210.0,61266931.0,1957357.0,2302655217.0,2600932187.0,361966.0,140.0,10822124860.0,586497.0,3347236.0,2391801569.0,331823.0,1500851716.0,3376052.0,140.0,237463814.0,210.0,37566772.0
report_2025-07-17_04-15-12.yaml,50% Persistence,2520.0,1451993.0,183225710.0,459559030.0,182588.0,140.0,46068930.0,210.0,61705537.0,1994834.0,2331625768.0,2621877167.0,366904.0,140.0,10937150949.0,586497.0,3383119.0,2423885655.0,331997.0,1517882476.0,3415906.0,140.0,239933348.0,210.0,38062673.0
report_2025-07-17_04-15-12.yaml,50% Persistence,2550.0,1459101.0,185673900.0,464969182.0,186457.0,140.0,46582312.0,210.0,62486995.0,2007462.0,2363339110.0,2657584517.0,371776.0,140.0,11074890462.0,597110.0,3417861.0,2442564615.0,339700.0,1536729206.0,3463096.0,140.0,243586483.0,210.0,38453564.0
report_2025-07-17_04-15-12.yaml,50% Persistence,2580.0,1484527.0,187620673.0,469973831.0,186787.0,140.0,47050813.0,210.0,63196186.0,2042887.0,2383352751.0,2684944943.0,376174.0,140.0,11199687809.0,604192.0,3456989.0,2477088894.0,339766.0,1548382616.0,3485631.0,140.0,246431526.0,210.0,38984133.0
report_2025-07-17_04-15-12.yaml,50% Persistence,2610.0,1496452.0,188938136.0,479121578.0,191052.0,140.0,47717079.0,210.0,63905790.0,2080101.0,2411615762.0,2717948785.0,379654.0,140.0,11339312544.0,610976.0,3506937.0,2500977354.0,347536.0,1572720214.0,3542534.0,140.0,247917215.0,210.0,39416489.0
report_2025-07-17_04-15-12.yaml,50% Persistence,2640.0,1519312.0,191839352.0,484784008.0,191052.0,140.0,48336244.0,210.0,64618784.0,2092399.0,2443248412.0,2754534981.0,383830.0,140.0,11485817628.0,617994.0,3542480.0,2539372316.0,347734.0,1582610428.0,3571269.0,140.0,250786664.0,210.0,39940649.0
report_2025-07-17_04-15-12.yaml,50% Persistence,2670.0,1544095.0,195068673.0,484784008.0,191622.0,140.0,48897767.0,210.0,65567741.0,2128011.0,2468981345.0,2793283169.0,389332.0,140.0,11562412554.0,623084.0,3577386.0,2555878781.0,355437.0,1600719540.0,3614842.0,140.0,254032593.0,210.0,40361522.0
report_2025-07-17_04-15-12.yaml,50% Persistence,2700.0,1550330.0,195068673.0,492634016.0,195539.0,140.0,49422066.0,210.0,66193072.0,2140639.0,2496985864.0,2823607677.0,392050.0,140.0,11729989558.0,632500.0,3618939.0,2589290749.0,355653.0,1627410332.0,3646521.0,140.0,256525584.0,210.0,40834726.0
report_2025-07-17_04-15-12.yaml,50% Persistence,2730.0,1564874.0,198098169.0,496295982.0,195911.0,140.0,50013108.0,210.0,66912795.0,2175398.0,2524720946.0,2843546665.0,396226.0,140.0,11857454990.0,634827.0,3668526.0,2620404305.0,363422.0,1645668752.0,3699323.0,140.0,260638965.0,210.0,41127563.0
report_2025-07-17_04-15-12.yaml,50% Persistence,2760.0,1587898.0,200326728.0,503100957.0,199828.0,140.0,50564650.0,210.0,67754505.0,2182111.0,2571770385.0,2873254176.0,400402.0,140.0,11963211043.0,645307.0,3704934.0,2648012182.0,363596.0,1662455311.0,3727729.0,140.0,262330780.0,210.0,41671092.0
report_2025-07-17_04-15-12.yaml,50% Persistence,2790.0,1600532.0,201739728.0,508349365.0,200200.0,140.0,51028174.0,210.0,68510869.0,2197260.0,2571770385.0,2906603021.0,404578.0,140.0,12119376677.0,652590.0,3754413.0,2682027204.0,371365.0,1672778112.0,3779692.0,140.0,265400982.0,210.0,42055460.0
report_2025-07-17_04-15-12.yaml,50% Persistence,2820.0,1618619.0,203918944.0,514118691.0,203985.0,140.0,51619309.0,210.0,69245848.0,2231887.0,2612660315.0,2939964119.0,408754.0,140.0,12243164230.0,658046.0,3788492.0,2707485904.0,371365.0,1694258718.0,3807794.0,140.0,269039545.0,210.0,42613431.0
report_2025-07-17_04-15-12.yaml,50% Persistence,2850.0,1633544.0,206656810.0,522751196.0,204621.0,140.0,52280582.0,210.0,69910603.0,2244515.0,2641707102.0,2972749457.0,413626.0,140.0,12350170661.0,664334.0,3839844.0,2743828551.0,379218.0,1710714776.0,3861731.0,140.0,270714729.0,210.0,43084357.0
report_2025-07-17_04-15-12.yaml,50% Persistence,2880.0,1654113.0,209436240.0,522751196.0,208274.0,140.0,52776896.0,210.0,70600250.0,2278157.0,2665252718.0,3012765546.0,417736.0,140.0,12471001419.0,672054.0,3857563.0,2760570318.0,379326.0,1732442802.0,3901841.0,140.0,274096416.0,210.0,43655039.0
report_2025-07-17_04-15-12.yaml,50% Persistence,2910.0,1665927.0,210887918.0,529027804.0,208910.0,140.0,53385807.0,210.0,71076754.0,2291374.0,2696942190.0,3041146239.0,422542.0,140.0,12663525409.0,680540.0,3916905.0,2790565796.0,387012.0,1750900449.0,3944819.0,140.0,277288548.0,210.0,43897812.0
report_2025-07-17_04-15-12.yaml,50% Persistence,2940.0,1693604.0,213119651.0,534817732.0,212737.0,140.0,53665910.0,210.0,71869718.0,2325478.0,2717754206.0,3059485953.0,423934.0,140.0,12779721628.0,685928.0,3947074.0,2822921119.0,387144.0,1764874188.0,3991665.0,140.0,280327020.0,210.0,44543425.0
report_2025-07-17_04-15-12.yaml,50% Persistence,2970.0,1703987.0,215597058.0,542526716.0,216564.0,140.0,54327519.0,210.0,72542215.0,2341569.0,2744723784.0,3101505039.0,428806.0,140.0,12980567981.0,692650.0,3999374.0,2855916214.0,394806.0,1783900966.0,4024754.0,140.0,282854176.0,210.0,44807285.0
report_2025-07-17_04-15-12.yaml,50% Persistence,3000.0,1727897.0,217566203.0,547296293.0,216936.0,140.0,55101082.0,210.0,73317696.0,2376134.0,2775193497.0,3130526016.0,434308.0,140.0,12980567981.0,699670.0,4032649.0,2883447721.0,394872.0,1804144525.0,4049969.0,140.0,286072406.0,210.0,45435251.0
report_2025-07-17_04-15-12.yaml,50% Persistence,3030.0,1736370.0,219657470.0,552891677.0,217572.0,140.0,55605079.0,210.0,74263579.0,2384441.0,2805428000.0,3162353105.0,438484.0,140.0,13130966129.0,706390.0,4074316.0,2906490205.0,402617.0,1820095408.0,4111764.0,140.0,288649719.0,210.0,45660025.0
report_2025-07-17_04-15-12.yaml,50% Persistence,3060.0,1763063.0,222245111.0,558230950.0,221267.0,140.0,56018690.0,210.0,74904477.0,2421922.0,2828502807.0,3190183294.0,441964.0,140.0,13266483538.0,715172.0,4103835.0,2936569003.0,402749.0,1838524165.0,4142132.0,140.0,291755193.0,210.0,46137264.0
report_2025-07-17_04-15-12.yaml,50% Persistence,3090.0,1784853.0,224442944.0,564170448.0,221771.0,140.0,56550992.0,210.0,75412060.0,2434946.0,2854992249.0,3218072679.0,449198.0,140.0,13437051111.0,720333.0,4145839.0,2973663663.0,410609.0,1857792985.0,4187541.0,140.0,294427105.0,210.0,46679388.0
report_2025-07-17_04-15-12.yaml,50% Persistence,3120.0,1795930.0,226605448.0,568068194.0,225690.0,140.0,57115629.0,210.0,76208225.0,2467707.0,2890572710.0,3256490451.0,453440.0,140.0,13514100191.0,727496.0,4193058.0,2994849584.0,410745.0,1876244322.0,4222162.0,140.0,296281533.0,210.0,47240353.0
report_2025-07-17_04-15-12.yaml,50% Persistence,3150.0,1818856.0,228357843.0,573581042.0,226326.0,140.0,57577339.0,210.0,77054777.0,2479086.0,2922292392.0,3292972541.0,457682.0,140.0,13753585071.0,735928.0,4238267.0,3023388069.0,418539.0,1894214009.0,4260973.0,140.0,301722875.0,210.0,47678021.0
report_2025-07-17_04-15-12.yaml,50% Persistence,3180.0,1825747.0,230073330.0,580253124.0,230021.0,140.0,58419321.0,210.0,77793685.0,2516168.0,2937236338.0,3318215752.0,461318.0,140.0,13753585071.0,741325.0,4273231.0,3051018822.0,418713.0,1912198291.0,4291480.0,140.0,301722875.0,210.0,48149138.0
report_2025-07-17_04-15-12.yaml,50% Persistence,3210.0,1854842.0,232644078.0,584763489.0,230525.0,140.0,58877643.0,210.0,78473842.0,2554720.0,2976990237.0,3353384487.0,466886.0,140.0,13940675370.0,749828.0,4324061.0,3081011522.0,426458.0,1931023078.0,4343748.0,140.0,305927914.0,210.0,48525862.0
report_2025-07-17_04-15-12.yaml,50% Persistence,3240.0,1866820.0,234026203.0,590182567.0,234310.0,140.0,59468540.0,210.0,79153644.0,2560836.0,2992265330.0,3381295820.0,471758.0,140.0,14083103806.0,755291.0,4339716.0,3113397579.0,426590.0,1943372243.0,4389280.0,140.0,308955300.0,210.0,48929098.0
report_2025-07-17_04-15-12.yaml,50% Persistence,3270.0,1888590.0,237170396.0,595461996.0,238203.0,140.0,60110764.0,210.0,79889968.0,2576051.0,3019576189.0,3413656104.0,473846.0,140.0,14208972551.0,763726.0,4402628.0,3141182037.0,434318.0,1960865850.0,4426198.0,210.0,311901820.0,210.0,49475619.0
report_2025-07-17_04-15-12.yaml,50% Persistence,3300.0,1900076.0,239629178.0,602234358.0,238665.0,140.0,60924890.0,210.0,80730523.0,2610023.0,3051363635.0,3447678551.0,480110.0,140.0,14336907553.0,770894.0,4437148.0,3171668581.0,434450.0,1983829623.0,4458779.0,210.0,313616080.0,210.0,49956421.0
report_2025-07-17_04-15-12.yaml,50% Persistence,3330.0,1923047.0,240730636.0,608305577.0,239145.0,140.0,60924890.0,210.0,81475705.0,2621770.0,3079231554.0,3464283359.0,481502.0,140.0,14470672624.0,777626.0,4479752.0,3199045884.0,442202.0,1996314990.0,4518027.0,210.0,317667633.0,210.0,50360219.0
report_2025-07-17_04-15-12.yaml,50% Persistence,3360.0,1930700.0,242861006.0,611512006.0,242930.0,140.0,61518830.0,210.0,82038119.0,2656532.0,3110364683.0,3502963397.0,485678.0,140.0,14610273565.0,784791.0,4516216.0,3222385040.0,442334.0,2023078711.0,4540410.0,210.0,320184999.0,210.0,50861786.0
report_2025-07-17_04-15-12.yaml,50% Persistence,3390.0,1944043.0,245191023.0,617241049.0,246865.0,140.0,62082201.0,210.0,82768120.0,2671483.0,3132371398.0,3528867294.0,491246.0,140.0,14742757637.0,789958.0,4567901.0,3249934366.0,450020.0,2034991759.0,4589554.0,210.0,323484338.0,210.0,51188492.0
report_2025-07-17_04-15-12.yaml,50% Persistence,3420.0,1967098.0,247934178.0,622730772.0,247393.0,140.0,62676119.0,210.0,83789855.0,2705323.0,3161637343.0,3572575975.0,495422.0,140.0,14867008470.0,797059.0,4588014.0,3278522525.0,450152.0,2056288625.0,4619163.0,210.0,326011756.0,210.0,51688437.0
report_2025-07-17_04-15-12.yaml,50% Persistence,3450.0,1978912.0,250185212.0,628152004.0,247765.0,140.0,63374165.0,210.0,84402291.0,2742273.0,3193412596.0,3604741843.0,498206.0,140.0,14990068794.0,803359.0,4630317.0,3306231620.0,457904.0,2073631270.0,4668165.0,210.0,329030431.0,210.0,52135363.0
report_2025-07-17_04-15-12.yaml,50% Persistence,3480.0,2001555.0,251914896.0,634746079.0,251526.0,140.0,63840408.0,210.0,85249331.0,2755033.0,3227241767.0,3623542818.0,504470.0,140.0,15135951473.0,811094.0,4668989.0,3341987954.0,458102.0,2092528217.0,4696541.0,210.0,330744822.0,210.0,52602698.0
report_2025-07-17_04-15-12.yaml,50% Persistence,3510.0,2026010.0,253817585.0,640606058.0,252270.0,210.0,64519253.0,210.0,85950783.0,2766148.0,3253080393.0,3661564323.0,506558.0,140.0,15211039324.0,820225.0,4698466.0,3366001394.0,465788.0,2106260443.0,4753253.0,210.0,334347023.0,210.0,53018063.0
report_2025-07-17_04-15-12.yaml,50% Persistence,3540.0,2039353.0,256728140.0,643519276.0,255930.0,210.0,64949852.0,210.0,86321307.0,2799701.0,3271645199.0,3691175232.0,513518.0,140.0,15374825393.0,825122.0,4747359.0,3394793775.0,465920.0,2124224017.0,4783012.0,210.0,337215426.0,210.0,53479084.0
report_2025-07-17_04-15-12.yaml,50% Persistence,3570.0,2060303.0,258572674.0,649004980.0,256566.0,210.0,65445094.0,210.0,87276090.0,2837461.0,3300957516.0,3726886403.0,514910.0,140.0,15522480489.0,833122.0,4800855.0,3427372209.0,473714.0,2156787319.0,4833966.0,210.0,340134038.0,210.0,53837117.0
report_2025-07-17_04-15-12.yaml,50% Persistence,3600.0,2067739.0,260591349.0,654865516.0,260219.0,210.0,66165747.0,210.0,88004885.0,2844892.0,3328581551.0,3760668996.0,521870.0,140.0,15626874689.0,839089.0,4836176.0,3461536325.0,473846.0,2156787319.0,4862006.0,210.0,342754398.0,210.0,54407513.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,30.0,118563.0,2295760.0,4073510.0,88313.0,46952.0,60865.0,89707.0,1063948.0,62468.0,34100103.0,32095018.0,93582.0,46119.0,2272760.0,57994.0,117177.0,23133779.0,43881.0,20302458.0,106850.0,87698.0,5254386.0,89408.0,722507.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,60.0,173846.0,4670642.0,10894775.0,138281.0,137815.0,391313.0,136217.0,1859972.0,194207.0,62792423.0,61464504.0,142026.0,134164.0,4446533.0,153938.0,231351.0,46145362.0,141291.0,36695401.0,229987.0,135432.0,8065373.0,135611.0,1232951.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,90.0,273694.0,6843870.0,15720940.0,227850.0,185158.0,562577.0,225426.0,2649219.0,251527.0,86368169.0,94744868.0,190867.0,182268.0,7132469.0,210432.0,357124.0,64419450.0,198554.0,55899123.0,348995.0,225364.0,10733553.0,226123.0,1841857.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,120.0,348698.0,9156132.0,22443109.0,282123.0,275276.0,898767.0,315074.0,3494659.0,390415.0,122286758.0,134551527.0,288786.0,273814.0,9070351.0,351927.0,471212.0,83059646.0,287032.0,75749302.0,488330.0,272447.0,13287411.0,273368.0,2382465.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,150.0,467806.0,11685969.0,27912209.0,371632.0,321306.0,1144531.0,362816.0,4436181.0,449473.0,151872843.0,161788114.0,381237.0,319221.0,11439789.0,404909.0,604561.0,104217599.0,341721.0,84511439.0,574519.0,317370.0,16133070.0,406180.0,3166541.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,180.0,528412.0,13846954.0,33590083.0,422104.0,411553.0,1356714.0,408613.0,5228819.0,579533.0,166815590.0,188711512.0,432543.0,411333.0,13268992.0,503850.0,697505.0,125293471.0,431365.0,111144158.0,734184.0,407808.0,19535092.0,408908.0,3773102.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,210.0,624387.0,16505593.0,37852748.0,511608.0,458960.0,1637160.0,498338.0,5932104.0,640839.0,195535483.0,223997201.0,524594.0,456092.0,15104025.0,556027.0,777041.0,146907823.0,476575.0,119913977.0,821082.0,498155.0,22559209.0,498244.0,4353438.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,240.0,696184.0,18510400.0,43740843.0,563591.0,549139.0,1834883.0,501477.0,6807872.0,760231.0,226280509.0,253472105.0,577756.0,548084.0,17318067.0,611231.0,929095.0,171108892.0,573307.0,148583270.0,1035960.0,545884.0,24903453.0,546069.0,5025020.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,270.0,798715.0,21248114.0,51317094.0,650500.0,593181.0,2058678.0,591470.0,7643012.0,824074.0,270158773.0,284887090.0,672284.0,594791.0,21245187.0,665187.0,1067820.0,191621945.0,629451.0,155966059.0,1065864.0,589681.0,27949076.0,634893.0,5608682.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,300.0,869362.0,23523821.0,54901370.0,701619.0,684630.0,2293983.0,724220.0,8400844.0,951256.0,295342807.0,310405810.0,723106.0,682429.0,22770635.0,760147.0,1162793.0,204193732.0,719089.0,176834443.0,1232687.0,680047.0,31891963.0,682192.0,6146127.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,330.0,924972.0,25767230.0,62631869.0,791642.0,730717.0,2546670.0,770681.0,9513641.0,1015031.0,319589036.0,337187705.0,812482.0,773907.0,25436397.0,812375.0,1237896.0,229299637.0,773853.0,197327289.0,1335209.0,768494.0,34933052.0,773360.0,6794774.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,360.0,1044833.0,28111702.0,69477788.0,842824.0,822137.0,2696386.0,860331.0,10222972.0,1144367.0,352651428.0,375734549.0,865882.0,818560.0,28270313.0,912645.0,1384420.0,256319153.0,862972.0,215603433.0,1532628.0,816167.0,37994435.0,819466.0,7360897.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,390.0,1165114.0,30035127.0,73096459.0,931856.0,870046.0,3058571.0,906843.0,11244117.0,1195508.0,381050249.0,414501878.0,959588.0,911590.0,31485996.0,1011469.0,1525124.0,277414822.0,917087.0,236678087.0,1605054.0,906499.0,40649515.0,908978.0,8174492.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,420.0,1225972.0,31987716.0,78560857.0,983123.0,959635.0,3263577.0,952122.0,11758109.0,1326661.0,410110841.0,448214600.0,1005983.0,957165.0,34134937.0,1106945.0,1617744.0,297127484.0,1006275.0,252500156.0,1729253.0,952384.0,43629005.0,955588.0,8747074.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,450.0,1320811.0,34227365.0,85415531.0,1071944.0,1005745.0,3548537.0,1043013.0,12574468.0,1415354.0,436303860.0,469005478.0,1100993.0,1005596.0,35956263.0,1160916.0,1756861.0,317115433.0,1061632.0,269784407.0,1848695.0,1040727.0,46308799.0,1045548.0,9102779.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,480.0,1391693.0,36858939.0,89903357.0,1122426.0,1095277.0,3707319.0,1132078.0,13528782.0,1516838.0,461705696.0,508290498.0,1151657.0,1095177.0,38582748.0,1210755.0,1842490.0,331498587.0,1149558.0,290889864.0,1971363.0,1088402.0,48724410.0,1092795.0,9860397.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,510.0,1512930.0,40033465.0,94090321.0,1214010.0,1143902.0,3991976.0,1179173.0,14403917.0,1602895.0,489852060.0,541987662.0,1244826.0,1142398.0,41326232.0,1266022.0,1933182.0,356528773.0,1204925.0,307908514.0,2164089.0,1177439.0,53266923.0,1182029.0,10346389.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,540.0,1566627.0,42323796.0,100986834.0,1261993.0,1232852.0,4112304.0,1268244.0,15291285.0,1698682.0,522899898.0,575157251.0,1295650.0,1231848.0,43840089.0,1410433.0,2096487.0,369233011.0,1292820.0,325075652.0,2264887.0,1224521.0,55918477.0,1314775.0,11118966.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,570.0,1688071.0,43526721.0,108316275.0,1352081.0,1280192.0,4479220.0,1315352.0,15792159.0,1761933.0,546571939.0,603208603.0,1388652.0,1278552.0,46434477.0,1463324.0,2161575.0,394390573.0,1340663.0,343646724.0,2341582.0,1313561.0,58932044.0,1319781.0,11702088.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,600.0,1746513.0,46530151.0,112058825.0,1402050.0,1369012.0,4653179.0,1404423.0,16715062.0,1889508.0,586318873.0,634809904.0,1442553.0,1368008.0,47441799.0,1562396.0,2308896.0,414348491.0,1437381.0,360721119.0,2449971.0,1362026.0,61634922.0,1409323.0,12107827.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,630.0,1861729.0,48828629.0,117330493.0,1492140.0,1417638.0,4920142.0,1408901.0,17998968.0,1948125.0,609766899.0,655245099.0,1534905.0,1458163.0,50209174.0,1571838.0,2454728.0,435602232.0,1493371.0,383786075.0,2541906.0,1451066.0,65092721.0,1499377.0,12947078.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,660.0,1920654.0,51179026.0,123214251.0,1542678.0,1506011.0,5144532.0,1540145.0,18429647.0,2079404.0,642134350.0,694161096.0,1582867.0,1505449.0,53282828.0,1669631.0,2558598.0,460145325.0,1580550.0,400783428.0,2702436.0,1498145.0,68447336.0,1545896.0,13344899.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,690.0,2037606.0,53570449.0,129140136.0,1632702.0,1552675.0,5368129.0,1587833.0,19293633.0,2132802.0,668443402.0,726493448.0,1681525.0,1595102.0,55741195.0,1721277.0,2621784.0,479145574.0,1627644.0,419773229.0,2794034.0,1585879.0,71466369.0,1635313.0,13995054.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,720.0,2091725.0,55792696.0,135024281.0,1683537.0,1642756.0,5602233.0,1676901.0,20282245.0,2269960.0,702809272.0,761629948.0,1732856.0,1640676.0,58172348.0,1817193.0,2789513.0,499724500.0,1726198.0,440501924.0,2955188.0,1633792.0,73813101.0,1639725.0,14647953.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,750.0,2212171.0,57908967.0,139997542.0,1772980.0,1691616.0,5852185.0,1724645.0,21015757.0,2322615.0,731428504.0,790920007.0,1779252.0,1732777.0,59648453.0,1874264.0,2915168.0,522706272.0,1781537.0,457751149.0,3087876.0,1678718.0,76868934.0,1727895.0,15277782.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,780.0,2265081.0,60857660.0,147547899.0,1822289.0,1781866.0,6085212.0,1813064.0,21833494.0,2452333.0,756056538.0,820882563.0,1871669.0,1777597.0,62038902.0,1966690.0,3002515.0,545116258.0,1870124.0,477316299.0,3198404.0,1770387.0,79655054.0,1861226.0,15865228.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,810.0,2372307.0,62129284.0,151840182.0,1912316.0,1829791.0,6181827.0,1817073.0,22833450.0,2516102.0,779023497.0,859310043.0,1924217.0,1825765.0,65186561.0,2026011.0,3148674.0,565508896.0,1924986.0,489013608.0,3305706.0,1859434.0,82286042.0,1866298.0,16522665.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,840.0,2445196.0,64998164.0,158994412.0,1962868.0,1874589.0,6447093.0,1949884.0,23655738.0,2633159.0,811703355.0,893104825.0,2020972.0,1915289.0,67560412.0,2123224.0,3250638.0,583136972.0,2014642.0,513992388.0,3445028.0,1907096.0,85332071.0,1912403.0,17181255.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,870.0,2547362.0,66574139.0,163407694.0,2052549.0,1965492.0,6798589.0,1952651.0,24146821.0,2729839.0,841765972.0,924139855.0,2110940.0,1962640.0,69992569.0,2173072.0,3315310.0,607749511.0,2060541.0,525659073.0,3558952.0,1995488.0,88806376.0,2002221.0,17745141.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,900.0,2568248.0,68994737.0,168784359.0,2099286.0,2055027.0,7055548.0,2085395.0,25093564.0,2827371.0,876259920.0,955461222.0,2162452.0,2053150.0,72268974.0,2269140.0,3482093.0,625142453.0,2157809.0,543215213.0,3697066.0,2040621.0,90690097.0,2092210.0,18423591.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,930.0,2715304.0,72049270.0,175935102.0,2191951.0,2102952.0,7120816.0,2132505.0,25980780.0,2915750.0,904852151.0,982096473.0,2211191.0,2142676.0,73791166.0,2414348.0,3549231.0,645017413.0,2213092.0,558961311.0,3848058.0,2131614.0,94207549.0,2137627.0,18834651.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,960.0,2744550.0,74279295.0,181635354.0,2243085.0,2192488.0,7413180.0,2221641.0,26985197.0,3012728.0,923960429.0,1018585085.0,2306764.0,2189379.0,76623563.0,2420392.0,3716196.0,657869898.0,2301505.0,581102016.0,3953691.0,2177393.0,98061399.0,2270965.0,19435997.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,990.0,2907719.0,76746576.0,187532975.0,2332597.0,2239235.0,7751678.0,2224885.0,27670411.0,3074625.0,955393313.0,1047466486.0,2401122.0,2235430.0,78857262.0,2479711.0,3779709.0,689805911.0,2346545.0,601989223.0,4060504.0,2223137.0,100997250.0,2276025.0,20258117.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1020.0,2962074.0,79216838.0,191236351.0,2383884.0,2329351.0,7962291.0,2315190.0,28547138.0,3203536.0,977382630.0,1079742748.0,2449422.0,2326306.0,80983388.0,2620721.0,3949213.0,707674849.0,2443331.0,621067881.0,4201934.0,2314806.0,104447553.0,2365360.0,20639114.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1050.0,3021327.0,80751706.0,196813221.0,2473287.0,2376695.0,8237652.0,2362300.0,29634721.0,3267700.0,1020468631.0,1111763920.0,2544894.0,2373657.0,83702134.0,2674686.0,4066189.0,731288411.0,2500905.0,635506121.0,4393801.0,2403856.0,106416527.0,2412602.0,21442356.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1080.0,3091401.0,83028492.0,204140713.0,2523943.0,2466299.0,8399042.0,2493993.0,30418139.0,3392562.0,1037912491.0,1141003921.0,2596289.0,2463762.0,85791955.0,2721984.0,4176477.0,751298022.0,2588018.0,654303477.0,4443820.0,2450357.0,109436945.0,2544108.0,22007582.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1110.0,3239868.0,85478924.0,208638412.0,2612288.0,2511683.0,8693887.0,2497237.0,31238055.0,3454396.0,1067121607.0,1172846622.0,2685739.0,2553378.0,87916111.0,2825919.0,4302473.0,771883348.0,2645408.0,672976738.0,4631103.0,2538916.0,113584909.0,2547352.0,22522970.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1140.0,3316037.0,87605435.0,213293768.0,2664041.0,2559119.0,8878679.0,2630742.0,32135078.0,3580163.0,1096177894.0,1204291771.0,2740815.0,2599561.0,91460069.0,2873968.0,4397286.0,785370480.0,3105827.0,689942121.0,4693499.0,2585756.0,115949292.0,2594585.0,23136602.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1170.0,3418645.0,90471126.0,219073964.0,3121446.0,2650576.0,9155197.0,2633338.0,32839179.0,3642976.0,1132056899.0,1231467189.0,2829558.0,2690320.0,92818185.0,2932700.0,4532457.0,803914400.0,3162984.0,707788674.0,4797066.0,2998043.0,119379443.0,3051996.0,23652641.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1200.0,3492210.0,92700133.0,225800631.0,3167650.0,2740111.0,9268263.0,2765762.0,33526212.0,3765964.0,1157297696.0,1265136837.0,2882068.0,2735830.0,95690161.0,3030129.0,4634120.0,830810230.0,3253260.0,733537743.0,4942070.0,3088649.0,120881155.0,3097878.0,24386742.0
