report,label,time_normalized_rounded,accounting_system-under-evaluation,ad_system-under-evaluation,currency_system-under-evaluation,elasticsearch_system-under-evaluation,email_system-under-evaluation,flagd_system-under-evaluation,fraud-detection_system-under-evaluation,frontend_system-under-evaluation,frontend-proxy_system-under-evaluation,grafana_system-under-evaluation,image-provider_system-under-evaluation,kafka_system-under-evaluation,opensearch_system-under-evaluation,opentelemetry-collector_system-under-evaluation,payment_system-under-evaluation,prometheus_system-under-evaluation,quote_system-under-evaluation,recommendation_system-under-evaluation,valkey-cart_system-under-evaluation
report_2025-07-16_22-01-34.yaml,Base Persistence,-0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
report_2025-07-16_22-01-34.yaml,Base Persistence,30.0,0.0,196608.0,,24059904.0,0.0,0.0,32768.0,0.0,0.0,0.0,0.0,737280.0,106295296.0,,0.0,655360.0,,0.0,0.0
report_2025-07-16_22-01-34.yaml,Base Persistence,60.0,0.0,344064.0,,44670976.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,1519616.0,177840128.0,,0.0,1863680.0,,0.0,0.0
report_2025-07-16_22-01-34.yaml,Base Persistence,90.0,0.0,573440.0,,63537152.0,0.0,0.0,98304.0,0.0,0.0,0.0,0.0,2138112.0,258510848.0,,0.0,2240512.0,,0.0,0.0
report_2025-07-16_22-01-34.yaml,Base Persistence,120.0,0.0,753664.0,,75964416.0,0.0,0.0,131072.0,0.0,0.0,114688.0,0.0,2732032.0,315404288.0,,0.0,2519040.0,,0.0,8192.0
report_2025-07-16_22-01-34.yaml,Base Persistence,150.0,0.0,933888.0,,87724032.0,0.0,0.0,163840.0,0.0,0.0,114688.0,0.0,3473408.0,409784320.0,,0.0,3731456.0,,0.0,8192.0
report_2025-07-16_22-01-34.yaml,Base Persistence,180.0,0.0,1130496.0,,110800896.0,0.0,0.0,196608.0,0.0,0.0,114688.0,0.0,4079616.0,466063360.0,,0.0,4476928.0,,0.0,8192.0
report_2025-07-16_22-01-34.yaml,Base Persistence,210.0,0.0,1343488.0,,126550016.0,0.0,0.0,229376.0,0.0,0.0,114688.0,0.0,4882432.0,566476800.0,,0.0,5206016.0,,0.0,8192.0
report_2025-07-16_22-01-34.yaml,Base Persistence,240.0,0.0,1515520.0,,146739200.0,0.0,0.0,262144.0,0.0,0.0,114688.0,0.0,5439488.0,619589632.0,,0.0,5967872.0,,0.0,8192.0
report_2025-07-16_22-01-34.yaml,Base Persistence,270.0,0.0,1712128.0,,170971136.0,0.0,0.0,294912.0,0.0,0.0,114688.0,0.0,6389760.0,708337664.0,,0.0,6696960.0,,0.0,8192.0
report_2025-07-16_22-01-34.yaml,Base Persistence,300.0,0.0,1875968.0,,189964288.0,0.0,0.0,327680.0,0.0,0.0,114688.0,0.0,6918144.0,763109376.0,,0.0,7475200.0,,0.0,16384.0
report_2025-07-16_22-01-34.yaml,Base Persistence,330.0,0.0,2129920.0,,211484672.0,0.0,0.0,360448.0,0.0,0.0,114688.0,0.0,7725056.0,821063680.0,,0.0,8187904.0,,0.0,16384.0
report_2025-07-16_22-01-34.yaml,Base Persistence,360.0,0.0,2269184.0,,227811328.0,0.0,0.0,360448.0,0.0,0.0,114688.0,0.0,8482816.0,910082048.0,,0.0,8245248.0,,0.0,16384.0
report_2025-07-16_22-01-34.yaml,Base Persistence,390.0,0.0,2465792.0,,276447232.0,0.0,0.0,393216.0,0.0,0.0,114688.0,0.0,9187328.0,971251712.0,,0.0,9670656.0,,0.0,16384.0
report_2025-07-16_22-01-34.yaml,Base Persistence,420.0,0.0,2605056.0,,294449152.0,0.0,0.0,442368.0,0.0,0.0,262144.0,0.0,9867264.0,1054511104.0,,0.0,9785344.0,,0.0,16384.0
report_2025-07-16_22-01-34.yaml,Base Persistence,450.0,0.0,2801664.0,,325283840.0,0.0,0.0,458752.0,0.0,0.0,262144.0,0.0,10608640.0,1113235456.0,,0.0,11202560.0,,0.0,24576.0
report_2025-07-16_22-01-34.yaml,Base Persistence,480.0,0.0,2949120.0,,336576512.0,0.0,0.0,507904.0,0.0,0.0,262144.0,0.0,11288576.0,1214357504.0,,0.0,12075008.0,,0.0,24576.0
report_2025-07-16_22-01-34.yaml,Base Persistence,510.0,0.0,3190784.0,,350801920.0,0.0,0.0,557056.0,0.0,0.0,262144.0,0.0,12251136.0,1269878784.0,,0.0,12791808.0,,0.0,24576.0
report_2025-07-16_22-01-34.yaml,Base Persistence,540.0,0.0,3407872.0,,370708480.0,0.0,0.0,573440.0,0.0,0.0,262144.0,0.0,13332480.0,1368244224.0,,0.0,14241792.0,,0.0,24576.0
report_2025-07-16_22-01-34.yaml,Base Persistence,570.0,0.0,3534848.0,,387055616.0,0.0,0.0,606208.0,0.0,0.0,262144.0,0.0,13983744.0,1407053824.0,,0.0,14282752.0,,0.0,24576.0
report_2025-07-16_22-01-34.yaml,Base Persistence,600.0,0.0,3674112.0,,408190976.0,0.0,0.0,638976.0,0.0,0.0,262144.0,0.0,14782464.0,1519583232.0,,0.0,15495168.0,,0.0,24576.0
report_2025-07-16_22-01-34.yaml,Base Persistence,630.0,0.0,3850240.0,,427618304.0,0.0,0.0,655360.0,0.0,0.0,262144.0,0.0,15544320.0,1561321472.0,,0.0,15847424.0,,0.0,32768.0
report_2025-07-16_22-01-34.yaml,Base Persistence,660.0,0.0,4087808.0,,445235200.0,0.0,0.0,704512.0,0.0,0.0,262144.0,0.0,16691200.0,1636294656.0,,0.0,15896576.0,,0.0,32768.0
report_2025-07-16_22-01-34.yaml,Base Persistence,690.0,0.0,4202496.0,,462561280.0,0.0,0.0,720896.0,0.0,0.0,262144.0,0.0,17395712.0,1924526080.0,,0.0,17330176.0,,0.0,32768.0
report_2025-07-16_22-01-34.yaml,Base Persistence,720.0,0.0,4456448.0,,483823616.0,0.0,0.0,753664.0,0.0,0.0,303104.0,0.0,18415616.0,2117742592.0,,0.0,17428480.0,,0.0,32768.0
report_2025-07-16_22-01-34.yaml,Base Persistence,750.0,0.0,4567040.0,,505012224.0,0.0,0.0,786432.0,0.0,0.0,303104.0,0.0,19218432.0,2157834240.0,,0.0,18812928.0,,0.0,32768.0
report_2025-07-16_22-01-34.yaml,Base Persistence,780.0,0.0,4767744.0,,522579968.0,0.0,0.0,819200.0,0.0,0.0,303104.0,0.0,20062208.0,2239074304.0,,0.0,18935808.0,,0.0,32768.0
report_2025-07-16_22-01-34.yaml,Base Persistence,810.0,0.0,4931584.0,,535461888.0,0.0,0.0,851968.0,0.0,0.0,303104.0,0.0,21135360.0,2334470144.0,,0.0,20303872.0,,0.0,40960.0
report_2025-07-16_22-01-34.yaml,Base Persistence,840.0,0.0,5144576.0,,555790336.0,0.0,0.0,884736.0,0.0,0.0,303104.0,0.0,21905408.0,2423152640.0,,0.0,20566016.0,,0.0,40960.0
report_2025-07-16_22-01-34.yaml,Base Persistence,870.0,0.0,5332992.0,,579641344.0,0.0,0.0,917504.0,0.0,0.0,303104.0,0.0,22937600.0,2469666816.0,,0.0,21786624.0,,0.0,40960.0
report_2025-07-16_22-01-34.yaml,Base Persistence,900.0,0.0,5480448.0,,633937920.0,0.0,0.0,950272.0,0.0,0.0,303104.0,0.0,23732224.0,2566320128.0,,0.0,22974464.0,,0.0,40960.0
report_2025-07-16_22-01-34.yaml,Base Persistence,930.0,0.0,5672960.0,,649646080.0,0.0,0.0,983040.0,0.0,0.0,303104.0,0.0,24645632.0,2615619584.0,,0.0,23334912.0,,0.0,40960.0
report_2025-07-16_22-01-34.yaml,Base Persistence,960.0,0.0,5865472.0,,666992640.0,0.0,0.0,1015808.0,0.0,0.0,303104.0,0.0,25538560.0,2681987072.0,,0.0,24223744.0,,0.0,49152.0
report_2025-07-16_22-01-34.yaml,Base Persistence,990.0,0.0,6029312.0,,695832576.0,0.0,0.0,1048576.0,0.0,0.0,303104.0,0.0,26259456.0,2762399744.0,,0.0,24883200.0,,0.0,49152.0
report_2025-07-16_22-01-34.yaml,Base Persistence,1020.0,0.0,6168576.0,,712388608.0,0.0,0.0,1081344.0,0.0,0.0,303104.0,0.0,26951680.0,2835161088.0,,0.0,25780224.0,,0.0,49152.0
report_2025-07-16_22-01-34.yaml,Base Persistence,1050.0,0.0,6361088.0,,735023104.0,0.0,0.0,1114112.0,0.0,0.0,303104.0,0.0,27738112.0,2902732800.0,,0.0,26427392.0,,0.0,49152.0
report_2025-07-16_22-01-34.yaml,Base Persistence,1080.0,0.0,6553600.0,,746352640.0,0.0,0.0,1146880.0,0.0,0.0,303104.0,0.0,28311552.0,2972348416.0,,0.0,27631616.0,,0.0,49152.0
report_2025-07-16_22-01-34.yaml,Base Persistence,1110.0,0.0,6709248.0,,771047424.0,0.0,0.0,1179648.0,0.0,0.0,303104.0,0.0,28999680.0,3078926336.0,,0.0,27975680.0,,0.0,53248.0
report_2025-07-16_22-01-34.yaml,Base Persistence,1140.0,0.0,6897664.0,,780312576.0,0.0,0.0,1204224.0,0.0,0.0,303104.0,0.0,29626368.0,3109289984.0,,0.0,29487104.0,,0.0,57344.0
report_2025-07-16_22-01-34.yaml,Base Persistence,1170.0,0.0,7069696.0,,796291072.0,0.0,0.0,1236992.0,0.0,0.0,303104.0,0.0,30322688.0,3167285248.0,,0.0,29499392.0,,0.0,57344.0
report_2025-07-16_22-01-34.yaml,Base Persistence,1200.0,0.0,7254016.0,,818008064.0,0.0,0.0,1261568.0,0.0,0.0,303104.0,0.0,31023104.0,3525812224.0,,0.0,29511680.0,,0.0,57344.0
report_2025-07-16_22-01-34.yaml,Base Persistence,1230.0,0.0,7405568.0,,834109440.0,0.0,0.0,1294336.0,0.0,0.0,303104.0,0.0,31772672.0,3660161024.0,,0.0,31002624.0,,0.0,57344.0
report_2025-07-16_22-01-34.yaml,Base Persistence,1260.0,0.0,7634944.0,,856764416.0,0.0,0.0,1327104.0,0.0,0.0,303104.0,0.0,32542720.0,3735441408.0,,0.0,31035392.0,,0.0,57344.0
report_2025-07-16_22-01-34.yaml,Base Persistence,1290.0,0.0,7766016.0,,877608960.0,0.0,0.0,1359872.0,0.0,0.0,303104.0,0.0,33300480.0,3829903360.0,,0.0,32460800.0,,0.0,65536.0
report_2025-07-16_22-01-34.yaml,Base Persistence,1320.0,0.0,7942144.0,,894574592.0,0.0,0.0,1384448.0,0.0,0.0,344064.0,0.0,34144256.0,3883634688.0,,0.0,32526336.0,,0.0,65536.0
report_2025-07-16_22-01-34.yaml,Base Persistence,1350.0,0.0,8138752.0,,910671872.0,0.0,0.0,1417216.0,0.0,0.0,344064.0,0.0,35053568.0,3955982336.0,,0.0,33951744.0,,0.0,65536.0
report_2025-07-16_22-01-34.yaml,Base Persistence,1380.0,0.0,8314880.0,,934506496.0,0.0,0.0,1441792.0,0.0,0.0,344064.0,0.0,36057088.0,4040683520.0,,0.0,35450880.0,,0.0,65536.0
report_2025-07-16_22-01-34.yaml,Base Persistence,1410.0,0.0,8495104.0,,977879040.0,0.0,0.0,1474560.0,0.0,0.0,344064.0,0.0,36843520.0,4119011328.0,,0.0,35528704.0,,0.0,65536.0
report_2025-07-16_22-01-34.yaml,Base Persistence,1440.0,0.0,8609792.0,,1065897984.0,0.0,0.0,1490944.0,0.0,0.0,344064.0,0.0,37748736.0,4164472832.0,,0.0,37007360.0,,0.0,65536.0
report_2025-07-16_22-01-34.yaml,Base Persistence,1470.0,0.0,8814592.0,,1085239296.0,0.0,0.0,1540096.0,0.0,0.0,344064.0,0.0,38526976.0,4270239744.0,,0.0,37081088.0,,0.0,73728.0
report_2025-07-16_22-01-34.yaml,Base Persistence,1500.0,0.0,9027584.0,,1098760192.0,0.0,0.0,1572864.0,0.0,0.0,344064.0,0.0,39239680.0,4327129088.0,,0.0,37941248.0,,0.0,73728.0
report_2025-07-16_22-01-34.yaml,Base Persistence,1530.0,0.0,9232384.0,,1134108672.0,0.0,0.0,1597440.0,0.0,0.0,344064.0,0.0,40116224.0,4424519680.0,,0.0,38629376.0,,0.0,73728.0
report_2025-07-16_22-01-34.yaml,Base Persistence,1560.0,0.0,9363456.0,,1153613824.0,0.0,0.0,1630208.0,0.0,0.0,344064.0,0.0,41078784.0,4484276224.0,,0.0,39194624.0,,0.0,73728.0
report_2025-07-16_22-01-34.yaml,Base Persistence,1590.0,0.0,9502720.0,,1169215488.0,0.0,0.0,1646592.0,0.0,0.0,344064.0,0.0,41934848.0,4537806848.0,,0.0,40128512.0,,0.0,73728.0
report_2025-07-16_22-01-34.yaml,Base Persistence,1620.0,0.0,9719808.0,,1191129088.0,0.0,0.0,1679360.0,0.0,0.0,344064.0,0.0,42635264.0,4613840896.0,,0.0,41586688.0,,0.0,77824.0
report_2025-07-16_22-01-34.yaml,Base Persistence,1650.0,0.0,9871360.0,,1208705024.0,0.0,0.0,1712128.0,0.0,0.0,344064.0,0.0,43311104.0,4690575360.0,,0.0,41603072.0,,0.0,81920.0
report_2025-07-16_22-01-34.yaml,Base Persistence,1680.0,0.0,10076160.0,,1229959168.0,0.0,0.0,1744896.0,0.0,0.0,344064.0,0.0,44142592.0,4729847808.0,,0.0,42348544.0,,0.0,81920.0
report_2025-07-16_22-01-34.yaml,Base Persistence,1710.0,0.0,10244096.0,,1245081600.0,0.0,0.0,1761280.0,0.0,0.0,344064.0,0.0,45207552.0,4831596544.0,,0.0,43106304.0,,0.0,81920.0
report_2025-07-16_22-01-34.yaml,Base Persistence,1740.0,0.0,10379264.0,,1269870592.0,0.0,0.0,1810432.0,0.0,0.0,344064.0,0.0,46018560.0,4886577152.0,,0.0,43851776.0,,0.0,81920.0
report_2025-07-16_22-01-34.yaml,Base Persistence,1770.0,0.0,10563584.0,,1282207744.0,0.0,0.0,1843200.0,0.0,0.0,344064.0,0.0,46927872.0,4978077696.0,,0.0,44597248.0,,0.0,81920.0
report_2025-07-16_22-01-34.yaml,Base Persistence,1800.0,0.0,10735616.0,,1306955776.0,0.0,0.0,1875968.0,0.0,0.0,344064.0,0.0,47972352.0,5345824768.0,,0.0,44625920.0,,0.0,90112.0
report_2025-07-16_22-01-34.yaml,Base Persistence,1830.0,0.0,10944512.0,,1323253760.0,0.0,0.0,1904640.0,0.0,0.0,344064.0,0.0,48832512.0,5434368000.0,,0.0,46051328.0,,0.0,90112.0
report_2025-07-16_22-01-34.yaml,Base Persistence,1860.0,0.0,11120640.0,,1344434176.0,0.0,0.0,1933312.0,0.0,0.0,344064.0,0.0,49577984.0,5493047296.0,,0.0,46157824.0,,0.0,90112.0
report_2025-07-16_22-01-34.yaml,Base Persistence,1890.0,0.0,11223040.0,,1359642624.0,0.0,0.0,1949696.0,0.0,0.0,344064.0,0.0,50229248.0,5588254720.0,,0.0,47542272.0,,0.0,90112.0
report_2025-07-16_22-01-34.yaml,Base Persistence,1920.0,0.0,11444224.0,,1378701312.0,0.0,0.0,1982464.0,0.0,0.0,385024.0,0.0,51220480.0,5635657728.0,,0.0,47665152.0,,0.0,90112.0
report_2025-07-16_22-01-34.yaml,Base Persistence,1950.0,0.0,11689984.0,,1410105344.0,0.0,0.0,2015232.0,0.0,0.0,385024.0,0.0,52133888.0,5734969344.0,,0.0,49033216.0,,0.0,90112.0
report_2025-07-16_22-01-34.yaml,Base Persistence,1980.0,0.0,11882496.0,,1428340736.0,0.0,0.0,2048000.0,0.0,0.0,385024.0,0.0,52973568.0,5778534400.0,,0.0,49287168.0,,0.0,98304.0
report_2025-07-16_22-01-34.yaml,Base Persistence,2010.0,0.0,12038144.0,,1476976640.0,0.0,0.0,2080768.0,0.0,0.0,385024.0,0.0,53895168.0,5871964160.0,,0.0,50515968.0,,0.0,98304.0
report_2025-07-16_22-01-34.yaml,Base Persistence,2040.0,0.0,12226560.0,,1500508160.0,0.0,0.0,2113536.0,0.0,0.0,385024.0,0.0,54743040.0,5927960576.0,,0.0,50786304.0,,0.0,98304.0
report_2025-07-16_22-01-34.yaml,Base Persistence,2070.0,0.0,12341248.0,,1535393792.0,0.0,0.0,2162688.0,0.0,0.0,385024.0,0.0,55656448.0,6025572352.0,,0.0,52006912.0,,0.0,98304.0
report_2025-07-16_22-01-34.yaml,Base Persistence,2100.0,0.0,12505088.0,,1559334912.0,0.0,0.0,2179072.0,0.0,0.0,385024.0,0.0,56590336.0,6099013632.0,,0.0,52277248.0,,0.0,98304.0
report_2025-07-16_22-01-34.yaml,Base Persistence,2130.0,0.0,12693504.0,,1572298752.0,0.0,0.0,2211840.0,0.0,0.0,385024.0,0.0,57257984.0,6152769536.0,,0.0,53497856.0,,0.0,102400.0
report_2025-07-16_22-01-34.yaml,Base Persistence,2160.0,0.0,12869632.0,,1599496192.0,0.0,0.0,2244608.0,0.0,0.0,385024.0,0.0,57933824.0,6230433792.0,,0.0,54358016.0,,0.0,106496.0
report_2025-07-16_22-01-34.yaml,Base Persistence,2190.0,0.0,13053952.0,,1614848000.0,0.0,0.0,2277376.0,0.0,0.0,385024.0,0.0,58597376.0,6318493696.0,,0.0,54988800.0,,0.0,106496.0
report_2025-07-16_22-01-34.yaml,Base Persistence,2220.0,0.0,13189120.0,,1631309824.0,0.0,0.0,2310144.0,0.0,0.0,385024.0,0.0,59293696.0,6383591424.0,,0.0,56446976.0,,0.0,106496.0
report_2025-07-16_22-01-34.yaml,Base Persistence,2250.0,0.0,13398016.0,,1651388416.0,0.0,0.0,2342912.0,0.0,0.0,385024.0,0.0,60043264.0,6439432192.0,,0.0,56471552.0,,0.0,106496.0
report_2025-07-16_22-01-34.yaml,Base Persistence,2280.0,0.0,13594624.0,,1669705728.0,0.0,0.0,2375680.0,0.0,0.0,385024.0,0.0,60526592.0,6536167424.0,,0.0,57200640.0,,0.0,106496.0
report_2025-07-16_22-01-34.yaml,Base Persistence,2310.0,0.0,13737984.0,,1687093248.0,0.0,0.0,2408448.0,0.0,0.0,385024.0,0.0,61272064.0,6591275008.0,,0.0,57929728.0,,0.0,114688.0
report_2025-07-16_22-01-34.yaml,Base Persistence,2340.0,0.0,13877248.0,,1706274816.0,0.0,0.0,2441216.0,0.0,0.0,385024.0,0.0,62066688.0,6690721792.0,,0.0,58712064.0,,0.0,114688.0
report_2025-07-16_22-01-34.yaml,Base Persistence,2370.0,0.0,14106624.0,,1727086592.0,0.0,0.0,2473984.0,0.0,0.0,385024.0,0.0,62820352.0,6977499136.0,,0.0,59428864.0,,0.0,114688.0
report_2025-07-16_22-01-34.yaml,Base Persistence,2400.0,0.0,14290944.0,,1745637376.0,0.0,0.0,2506752.0,0.0,0.0,385024.0,0.0,63463424.0,7129944064.0,,0.0,59486208.0,,0.0,114688.0
report_2025-07-16_22-01-34.yaml,Base Persistence,2430.0,0.0,14442496.0,,1756581888.0,0.0,0.0,2539520.0,0.0,0.0,385024.0,0.0,64155648.0,7202959360.0,,0.0,60911616.0,,0.0,114688.0
report_2025-07-16_22-01-34.yaml,Base Persistence,2460.0,0.0,14635008.0,,1780449280.0,0.0,0.0,2572288.0,0.0,0.0,385024.0,0.0,65118208.0,7301320704.0,,0.0,61796352.0,,0.0,122880.0
report_2025-07-16_22-01-34.yaml,Base Persistence,2490.0,0.0,14819328.0,,1796583424.0,0.0,0.0,2605056.0,0.0,0.0,385024.0,0.0,65925120.0,7362015232.0,,0.0,62107648.0,,0.0,122880.0
report_2025-07-16_22-01-34.yaml,Base Persistence,2520.0,0.0,14974976.0,,1812729856.0,0.0,0.0,2637824.0,0.0,0.0,425984.0,0.0,66850816.0,7453155328.0,,0.0,63877120.0,,0.0,122880.0
report_2025-07-16_22-01-34.yaml,Base Persistence,2550.0,0.0,15155200.0,,1837543424.0,0.0,0.0,2670592.0,0.0,0.0,425984.0,0.0,67698688.0,7509307392.0,,0.0,63889408.0,,0.0,122880.0
report_2025-07-16_22-01-34.yaml,Base Persistence,2580.0,0.0,15319040.0,,1855356928.0,0.0,0.0,2703360.0,0.0,0.0,425984.0,0.0,68427776.0,7595769856.0,,0.0,65368064.0,,0.0,122880.0
report_2025-07-16_22-01-34.yaml,Base Persistence,2610.0,0.0,15491072.0,,1898811392.0,0.0,0.0,2736128.0,0.0,0.0,425984.0,0.0,69033984.0,7661395968.0,,0.0,65396736.0,,0.0,122880.0
report_2025-07-16_22-01-34.yaml,Base Persistence,2640.0,0.0,15630336.0,,1914638336.0,0.0,0.0,2760704.0,0.0,0.0,425984.0,0.0,70205440.0,7729987584.0,,0.0,66859008.0,,0.0,131072.0
report_2025-07-16_22-01-34.yaml,Base Persistence,2670.0,0.0,15855616.0,,1942659072.0,0.0,0.0,2793472.0,0.0,0.0,425984.0,0.0,70766592.0,7802228736.0,,0.0,66859008.0,,0.0,131072.0
report_2025-07-16_22-01-34.yaml,Base Persistence,2700.0,0.0,16015360.0,,1963274240.0,0.0,0.0,2818048.0,0.0,0.0,425984.0,0.0,71573504.0,7888654336.0,,0.0,67629056.0,,0.0,131072.0
report_2025-07-16_22-01-34.yaml,Base Persistence,2730.0,0.0,16154624.0,,1977118720.0,0.0,0.0,2850816.0,0.0,0.0,425984.0,0.0,72404992.0,7952576512.0,,0.0,68341760.0,,0.0,131072.0
report_2025-07-16_22-01-34.yaml,Base Persistence,2760.0,0.0,16187392.0,,2003083264.0,0.0,0.0,2883584.0,0.0,0.0,425984.0,0.0,73351168.0,8057909248.0,,0.0,68448256.0,,0.0,131072.0
report_2025-07-16_22-01-34.yaml,Base Persistence,2790.0,0.0,16220160.0,,2019217408.0,0.0,0.0,2916352.0,0.0,0.0,425984.0,0.0,73969664.0,8100200448.0,,0.0,69832704.0,,0.0,139264.0
report_2025-07-16_22-01-34.yaml,Base Persistence,2820.0,0.0,16252928.0,,2035425280.0,0.0,0.0,2949120.0,0.0,0.0,425984.0,0.0,74706944.0,8472911872.0,,0.0,70696960.0,,0.0,139264.0
report_2025-07-16_22-01-34.yaml,Base Persistence,2850.0,0.0,16285696.0,,2047373312.0,0.0,0.0,2965504.0,0.0,0.0,425984.0,0.0,75382784.0,8565673984.0,,0.0,71323648.0,,0.0,139264.0
report_2025-07-16_22-01-34.yaml,Base Persistence,2880.0,0.0,16318464.0,,2073362432.0,0.0,0.0,2998272.0,0.0,0.0,425984.0,0.0,76222464.0,8619933696.0,,0.0,72069120.0,,0.0,139264.0
report_2025-07-16_22-01-34.yaml,Base Persistence,2910.0,0.0,16334848.0,,2090713088.0,0.0,0.0,3039232.0,0.0,0.0,425984.0,0.0,77000704.0,8729767936.0,,0.0,72871936.0,,0.0,139264.0
report_2025-07-16_22-01-34.yaml,Base Persistence,2940.0,0.0,16384000.0,,2108792832.0,0.0,0.0,3039232.0,0.0,0.0,425984.0,0.0,77897728.0,8783663104.0,,0.0,73125888.0,,0.0,139264.0
report_2025-07-16_22-01-34.yaml,Base Persistence,2970.0,0.0,16400384.0,,2129813504.0,0.0,0.0,3084288.0,0.0,0.0,425984.0,0.0,78512128.0,8882491392.0,,0.0,74346496.0,,0.0,147456.0
report_2025-07-16_22-01-34.yaml,Base Persistence,3000.0,0.0,16449536.0,,2147110912.0,0.0,0.0,3129344.0,0.0,0.0,425984.0,0.0,79396864.0,8936448000.0,,0.0,74608640.0,,0.0,147456.0
report_2025-07-16_22-01-34.yaml,Base Persistence,3030.0,0.0,16482304.0,,2160279552.0,0.0,0.0,3129344.0,0.0,0.0,425984.0,0.0,80252928.0,9013489664.0,,0.0,75837440.0,,0.0,147456.0
report_2025-07-16_22-01-34.yaml,Base Persistence,3060.0,0.0,16515072.0,,2181533696.0,0.0,0.0,3170304.0,0.0,0.0,425984.0,0.0,81088512.0,9092247552.0,,0.0,76697600.0,,0.0,147456.0
report_2025-07-16_22-01-34.yaml,Base Persistence,3090.0,0.0,16547840.0,,2221973504.0,0.0,0.0,3203072.0,0.0,0.0,425984.0,0.0,82063360.0,9171193856.0,,0.0,76697600.0,,0.0,147456.0
report_2025-07-16_22-01-34.yaml,Base Persistence,3120.0,0.0,16564224.0,,2246447104.0,0.0,0.0,3235840.0,0.0,0.0,466944.0,0.0,83099648.0,9244954624.0,,0.0,77320192.0,,0.0,151552.0
report_2025-07-16_22-01-34.yaml,Base Persistence,3150.0,0.0,16596992.0,,2323939328.0,0.0,0.0,3264512.0,0.0,0.0,466944.0,0.0,83742720.0,9328222208.0,,0.0,78798848.0,,0.0,155648.0
report_2025-07-16_22-01-34.yaml,Base Persistence,3180.0,0.0,16629760.0,,2348183552.0,0.0,0.0,3276800.0,0.0,0.0,466944.0,0.0,84611072.0,9390653440.0,,0.0,78811136.0,,0.0,155648.0
report_2025-07-16_22-01-34.yaml,Base Persistence,3210.0,0.0,16662528.0,,2382823424.0,0.0,0.0,3321856.0,0.0,0.0,466944.0,0.0,85413888.0,9479294976.0,,0.0,80302080.0,,0.0,155648.0
report_2025-07-16_22-01-34.yaml,Base Persistence,3240.0,0.0,16695296.0,,2401177600.0,0.0,0.0,3334144.0,0.0,0.0,466944.0,0.0,86274048.0,9538334720.0,,0.0,80334848.0,,0.0,155648.0
report_2025-07-16_22-01-34.yaml,Base Persistence,3270.0,0.0,16728064.0,,2415751168.0,0.0,0.0,3379200.0,0.0,0.0,466944.0,0.0,87232512.0,9613422592.0,,0.0,81760256.0,,0.0,155648.0
report_2025-07-16_22-01-34.yaml,Base Persistence,3300.0,0.0,16760832.0,,2441289728.0,0.0,0.0,3391488.0,0.0,0.0,466944.0,0.0,88047616.0,9687646208.0,,0.0,81825792.0,,0.0,163840.0
report_2025-07-16_22-01-34.yaml,Base Persistence,3330.0,0.0,16793600.0,,2457501696.0,0.0,0.0,3440640.0,0.0,0.0,466944.0,0.0,89038848.0,9764986880.0,,0.0,83271680.0,,0.0,163840.0
report_2025-07-16_22-01-34.yaml,Base Persistence,3360.0,0.0,16826368.0,,2479751168.0,0.0,0.0,3457024.0,0.0,0.0,466944.0,0.0,89935872.0,9843781632.0,,0.0,84766720.0,,0.0,163840.0
report_2025-07-16_22-01-34.yaml,Base Persistence,3390.0,0.0,16859136.0,,2494529536.0,0.0,0.0,3489792.0,0.0,0.0,466944.0,0.0,90722304.0,9909870592.0,,0.0,84824064.0,,0.0,163840.0
report_2025-07-16_22-01-34.yaml,Base Persistence,3420.0,0.0,16891904.0,,2517921792.0,0.0,0.0,3514368.0,0.0,0.0,466944.0,0.0,91316224.0,9977929728.0,,0.0,85708800.0,,0.0,163840.0
report_2025-07-16_22-01-34.yaml,Base Persistence,3450.0,0.0,16949248.0,,2537328640.0,0.0,0.0,3547136.0,0.0,0.0,466944.0,0.0,92487680.0,10305388544.0,,0.0,86372352.0,,0.0,163840.0
report_2025-07-16_22-01-34.yaml,Base Persistence,3480.0,0.0,16982016.0,,2556055552.0,0.0,0.0,3579904.0,0.0,0.0,466944.0,0.0,93204480.0,10465091584.0,,0.0,87568384.0,,0.0,172032.0
report_2025-07-16_22-01-34.yaml,Base Persistence,3510.0,0.0,17014784.0,,2570510336.0,0.0,0.0,3612672.0,0.0,0.0,466944.0,0.0,93962240.0,10508324864.0,,0.0,87937024.0,,0.0,172032.0
report_2025-07-16_22-01-34.yaml,Base Persistence,3540.0,0.0,17047552.0,,2591748096.0,0.0,0.0,3645440.0,0.0,0.0,466944.0,0.0,94699520.0,10601881600.0,,0.0,88817664.0,,0.0,172032.0
report_2025-07-16_22-01-34.yaml,Base Persistence,3570.0,0.0,17080320.0,,2604810240.0,0.0,0.0,3678208.0,0.0,0.0,466944.0,0.0,95199232.0,10666803200.0,,0.0,89436160.0,,0.0,172032.0
report_2025-07-16_22-01-34.yaml,Base Persistence,3600.0,0.0,17113088.0,,2625871872.0,0.0,0.0,3702784.0,0.0,0.0,466944.0,0.0,95989760.0,10732232704.0,,0.0,90181632.0,,0.0,172032.0
